file,lat,lon,rr,year,month,day,hour,minute,second
polPhs_PAZ1.2020.181.06.39.G19_2010.2640_V05.nc,47.45,12.01,0.55,2020,6,29,6,39,36
polPhs_PAZ1.2020.182.16.12.G24_2010.2640_V05.nc,-26.17,-164.68,0.13,2020,6,30,16,11,50
polPhs_PAZ1.2020.182.08.19.G26_2010.2640_V05.nc,-31.28,-51.44,3.75,2020,6,30,8,19,3
polPhs_PAZ1.2020.182.16.07.G17_2010.2640_V05.nc,-11.14,-144.76,0.40,2020,6,30,16,7,13
polPhs_PAZ1.2020.182.09.08.G17_2010.2640_V05.nc,38.79,132.15,0.72,2020,6,30,9,8,26
polPhs_PAZ1.2020.182.16.21.G06_2010.2640_V05.nc,-66.87,-127.53,1.32,2020,6,30,16,20,47
polPhs_PAZ1.2020.182.05.44.G21_2010.2640_V05.nc,-11.21,-161.82,0.22,2020,6,30,5,44,5
polPhs_PAZ1.2020.182.13.41.G12_2010.2640_V05.nc,6.40,81.43,0.12,2020,6,30,13,41,22
polPhs_PAZ1.2020.182.05.34.G13_2010.2640_V05.nc,-50.68,176.43,0.19,2020,6,30,5,34,5
polPhs_PAZ1.2020.182.21.20.G32_2010.2640_V05.nc,-61.80,-54.44,0.13,2020,6,30,21,20,18
polPhs_PAZ1.2020.182.14.44.G30_2010.2640_V05.nc,-59.60,-118.64,0.17,2020,6,30,14,44,36
polPhs_PAZ1.2020.182.14.01.G14_2010.2640_V05.nc,67.83,24.23,0.34,2020,6,30,14,1,19
polPhs_PAZ1.2020.182.23.10.G19_2010.2640_V05.nc,-1.61,-67.91,1.42,2020,6,30,23,10,33
polPhs_PAZ1.2020.182.14.25.G11_2010.2640_V05.nc,15.23,-112.69,0.13,2020,6,30,14,24,48
polPhs_PAZ1.2020.182.07.37.G07_2010.2640_V05.nc,56.11,164.68,0.17,2020,6,30,7,37,1
polPhs_PAZ1.2020.182.06.19.G17_2010.2640_V05.nc,56.01,23.29,0.14,2020,6,30,6,19,44
polPhs_PAZ1.2020.182.09.57.G04_2010.2640_V05.nc,-46.64,-87.06,1.29,2020,6,30,9,57,54
polPhs_PAZ1.2020.182.07.47.G19_2010.2640_V05.nc,77.53,55.83,0.27,2020,6,30,7,47,28
polPhs_PAZ1.2020.183.15.26.G08_2010.2640_V05.nc,70.98,-84.22,1.26,2020,7,1,15,26,44
polPhs_PAZ1.2020.183.20.43.G31_2010.2640_V05.nc,-42.02,139.16,0.21,2020,7,1,20,42,59
polPhs_PAZ1.2020.183.03.22.G19_2010.2640_V05.nc,-48.89,35.11,0.17,2020,7,1,3,22,7
polPhs_PAZ1.2020.183.18.55.G02_2010.2640_V05.nc,2.01,179.84,0.15,2020,7,1,18,55,8
polPhs_PAZ1.2020.183.00.33.G19_2010.2640_V05.nc,-45.37,-76.88,0.65,2020,7,1,0,33,30
polPhs_PAZ1.2020.183.00.51.G25_2010.2640_V05.nc,19.17,-103.05,1.26,2020,7,1,0,51,40
polPhs_PAZ1.2020.183.21.31.G19_2010.2640_V05.nc,42.47,-54.47,0.12,2020,7,1,21,30,51
polPhs_PAZ1.2020.183.17.19.G19_2010.2640_V05.nc,7.57,-158.98,0.43,2020,7,1,17,19,35
polPhs_PAZ1.2020.183.05.18.G20_2010.2640_V05.nc,-36.75,-142.51,0.79,2020,7,1,5,18,22
polPhs_PAZ1.2020.183.12.44.G30_2010.2640_V05.nc,-24.81,-112.63,0.21,2020,7,1,12,44,27
polPhs_PAZ1.2020.183.14.09.G11_2010.2640_V05.nc,7.62,-109.59,0.23,2020,7,1,14,9,33
polPhs_PAZ1.2020.183.07.11.G11_2010.2640_V05.nc,25.11,172.67,0.15,2020,7,1,7,11,28
polPhs_PAZ1.2020.183.02.22.G25_2010.2640_V05.nc,13.14,-110.15,5.45,2020,7,1,2,22,21
polPhs_PAZ1.2020.183.21.08.G11_2010.2640_V05.nc,-41.55,-30.20,1.66,2020,7,1,21,8,9
polPhs_PAZ1.2020.185.10.38.G27_2010.2640_V05.nc,-37.11,-71.71,0.33,2020,7,3,10,38,28
polPhs_PAZ1.2020.185.02.27.G11_2010.2640_V05.nc,21.15,67.21,0.15,2020,7,3,2,27,37
polPhs_PAZ1.2020.185.20.37.G11_2010.2640_V05.nc,-28.37,-24.16,0.59,2020,7,3,20,36,50
polPhs_PAZ1.2020.185.15.59.G18_2010.2640_V05.nc,2.43,44.24,0.18,2020,7,3,15,59,32
polPhs_PAZ1.2020.185.18.56.G10_2010.2640_V05.nc,-47.34,7.20,0.13,2020,7,3,18,56,40
polPhs_PAZ1.2020.185.14.37.G16_2010.2640_V05.nc,43.44,21.28,0.52,2020,7,3,14,37,13
polPhs_PAZ1.2020.185.11.37.G29_2010.2640_V05.nc,74.11,46.21,0.28,2020,7,3,11,37,5
polPhs_PAZ1.2020.185.13.10.G32_2010.2640_V05.nc,68.13,26.60,0.14,2020,7,3,13,10,3
polPhs_PAZ1.2020.185.17.21.G13_2010.2640_V05.nc,-51.77,0.75,0.59,2020,7,3,17,21,5
polPhs_PAZ1.2020.185.00.26.G32_2010.2640_V05.nc,51.72,-128.57,0.40,2020,7,3,0,25,47
polPhs_PAZ1.2020.185.06.56.G17_2010.2640_V05.nc,74.49,56.26,0.31,2020,7,3,6,56,39
polPhs_PAZ1.2020.186.09.11.G22_2010.2640_V05.nc,-38.40,158.63,0.34,2020,7,4,9,10,57
polPhs_PAZ1.2020.186.13.30.G01_2010.2640_V05.nc,-44.10,-96.43,0.58,2020,7,4,13,30,27
polPhs_PAZ1.2020.186.06.12.G27_2010.2640_V05.nc,-3.99,-172.68,0.88,2020,7,4,6,12,20
polPhs_PAZ1.2020.186.03.19.G31_2010.2640_V05.nc,57.91,-131.18,0.14,2020,7,4,3,18,53
polPhs_PAZ1.2020.186.06.45.G19_2010.2640_V05.nc,57.70,19.12,2.07,2020,7,4,6,45,0
polPhs_PAZ1.2020.186.06.58.G02_2010.2640_V05.nc,7.37,-1.07,0.33,2020,7,4,6,58,19
polPhs_PAZ1.2020.186.05.37.G02_2010.2640_V05.nc,-46.11,21.34,0.30,2020,7,4,5,37,0
polPhs_PAZ1.2020.186.00.11.G29_2010.2640_V05.nc,61.34,-110.48,0.51,2020,7,4,0,11,45
polPhs_PAZ1.2020.186.00.36.G27_2010.2640_V05.nc,17.67,94.77,1.37,2020,7,4,0,36,39
polPhs_PAZ1.2020.186.11.33.G20_2010.2640_V05.nc,39.77,-59.55,0.15,2020,7,4,11,33,30
polPhs_PAZ1.2020.186.00.53.G07_2010.2640_V05.nc,-43.80,75.87,0.22,2020,7,4,0,54,3
polPhs_PAZ1.2020.186.05.41.G24_2010.2640_V05.nc,-58.27,9.67,0.80,2020,7,4,5,41,35
polPhs_PAZ1.2020.186.17.17.G21_2010.2640_V05.nc,1.54,24.18,0.17,2020,7,4,17,17,6
polPhs_PAZ1.2020.186.06.27.G28_2010.2640_V05.nc,49.38,135.46,4.74,2020,7,4,6,27,0
polPhs_PAZ1.2020.187.12.54.G27_2010.2640_V05.nc,29.47,-86.03,0.79,2020,7,5,12,54,37
polPhs_PAZ1.2020.187.04.07.G29_2010.2640_V05.nc,-50.95,-125.36,0.14,2020,7,5,4,7,13
polPhs_PAZ1.2020.187.21.36.G01_2010.2640_V05.nc,-34.71,-41.14,0.84,2020,7,5,21,36,3
polPhs_PAZ1.2020.187.02.38.G09_2010.2640_V05.nc,-29.58,-141.62,1.90,2020,7,5,2,38,17
polPhs_PAZ1.2020.187.14.53.G15_2010.2640_V05.nc,-54.62,-173.46,0.77,2020,7,5,14,53,16
polPhs_PAZ1.2020.187.20.24.G17_2010.2640_V05.nc,48.78,-44.15,0.41,2020,7,5,20,23,45
polPhs_PAZ1.2020.187.01.18.G31_2010.2640_V05.nc,22.35,-122.03,0.14,2020,7,5,1,18,15
polPhs_PAZ1.2020.187.16.04.G32_2010.2640_V05.nc,29.76,-162.99,1.73,2020,7,5,16,4,26
polPhs_PAZ1.2020.187.01.20.G29_2010.2640_V05.nc,31.25,-109.40,2.90,2020,7,5,1,20,35
polPhs_PAZ1.2020.187.05.47.G13_2010.2640_V05.nc,-33.88,171.68,0.80,2020,7,5,5,46,52
polPhs_PAZ1.2020.187.21.13.G31_2010.2640_V05.nc,-59.88,140.73,0.18,2020,7,5,21,12,56
polPhs_PAZ1.2020.188.00.57.G12_2010.2640_V05.nc,14.35,-91.20,0.45,2020,7,6,0,57,0
polPhs_PAZ1.2020.188.07.24.G01_2010.2640_V05.nc,43.50,174.19,2.13,2020,7,6,7,24,31
polPhs_PAZ1.2020.188.18.09.G21_2010.2640_V05.nc,-31.24,11.48,0.32,2020,7,6,18,9,43
polPhs_PAZ1.2020.188.08.58.G17_2010.2640_V05.nc,33.51,134.75,0.56,2020,7,6,8,58,15
polPhs_PAZ1.2020.188.23.11.G25_2010.2640_V05.nc,31.79,-97.56,5.03,2020,7,6,23,11,13
polPhs_PAZ1.2020.188.09.05.G15_2010.2640_V05.nc,58.15,90.08,0.27,2020,7,6,9,5,13
polPhs_PAZ1.2020.188.13.39.G29_2010.2640_V05.nc,20.95,68.94,2.50,2020,7,6,13,39,26
polPhs_PAZ1.2020.188.23.16.G24_2010.2640_V05.nc,51.48,-80.17,0.21,2020,7,6,23,16,25
polPhs_PAZ1.2020.188.18.03.G18_2010.2640_V05.nc,-59.40,7.36,0.38,2020,7,6,18,3,22
polPhs_PAZ1.2020.188.03.27.G19_2010.2640_V05.nc,-38.32,36.48,0.37,2020,7,6,3,27,43
polPhs_PAZ1.2020.188.23.05.G32_2010.2640_V05.nc,16.05,-96.33,0.31,2020,7,6,23,5,31
polPhs_PAZ1.2020.188.00.59.G25_2010.2640_V05.nc,18.41,-100.64,0.26,2020,7,6,0,59,42
polPhs_PAZ1.2020.188.11.10.G21_2010.2640_V05.nc,0.06,-64.30,0.66,2020,7,6,11,10,9
polPhs_PAZ1.2020.188.02.12.G06_2010.2640_V05.nc,-68.10,-120.93,0.34,2020,7,6,2,12,17
polPhs_PAZ1.2020.188.21.40.G12_2010.2640_V05.nc,46.26,-90.02,0.30,2020,7,6,21,39,56
polPhs_PAZ1.2020.188.19.07.G12_2010.2640_V05.nc,-14.37,178.59,4.71,2020,7,6,19,6,55
polPhs_PAZ1.2020.188.09.57.G08_2010.2640_V05.nc,-70.04,-104.23,0.11,2020,7,6,9,56,59
polPhs_PAZ1.2020.189.09.52.G14_2010.2640_V05.nc,-54.89,115.29,1.42,2020,7,7,9,52,3
polPhs_PAZ1.2020.189.14.09.G28_2010.2640_V05.nc,-19.17,-123.37,0.35,2020,7,7,14,9,15
polPhs_PAZ1.2020.189.14.00.G11_2010.2640_V05.nc,12.15,-106.91,0.93,2020,7,7,13,59,45
polPhs_PAZ1.2020.189.12.12.G18_2010.2640_V05.nc,63.62,-86.70,0.21,2020,7,7,12,12,41
polPhs_PAZ1.2020.189.05.20.G21_2010.2640_V05.nc,-3.24,-156.83,0.44,2020,7,7,5,20,17
polPhs_PAZ1.2020.189.17.29.G24_2010.2640_V05.nc,-59.28,-169.03,1.04,2020,7,7,17,29,4
polPhs_PAZ1.2020.189.06.49.G27_2010.2640_V05.nc,-26.74,-175.17,0.23,2020,7,7,6,49,1
polPhs_PAZ1.2020.189.18.53.G25_2010.2640_V05.nc,-18.74,171.42,0.18,2020,7,7,18,53,9
polPhs_PAZ1.2020.189.15.40.G28_2010.2640_V05.nc,-14.59,-130.38,0.11,2020,7,7,15,40,23
polPhs_PAZ1.2020.189.03.12.G19_2010.2640_V05.nc,-43.35,37.68,1.62,2020,7,7,3,11,56
polPhs_PAZ1.2020.189.15.55.G06_2010.2640_V05.nc,-65.47,-127.04,0.37,2020,7,7,15,55,0
polPhs_PAZ1.2020.189.09.06.G05_2010.2640_V05.nc,48.38,-32.90,1.63,2020,7,7,9,6,31
polPhs_PAZ1.2020.189.22.58.G24_2010.2640_V05.nc,46.62,-78.72,0.27,2020,7,7,22,58,4
polPhs_PAZ1.2020.189.00.43.G25_2010.2640_V05.nc,19.19,-99.20,6.45,2020,7,7,0,42,55
polPhs_PAZ1.2020.189.12.39.G28_2010.2640_V05.nc,-36.66,-123.41,0.38,2020,7,7,12,39,14
polPhs_PAZ1.2020.190.17.02.G12_2010.2640_V05.nc,-21.86,-172.67,1.25,2020,7,8,17,2,34
polPhs_PAZ1.2020.190.22.40.G24_2010.2640_V05.nc,42.11,-76.83,0.33,2020,7,8,22,40,3
polPhs_PAZ1.2020.190.16.39.G01_2010.2640_V05.nc,64.69,-153.48,0.24,2020,7,8,16,39,44
polPhs_PAZ1.2020.190.12.03.G21_2010.2640_V05.nc,30.31,-77.15,2.62,2020,7,8,12,3,24
polPhs_PAZ1.2020.190.04.49.G13_2010.2640_V05.nc,-60.59,-166.84,0.44,2020,7,8,4,48,58
polPhs_PAZ1.2020.190.00.22.G02_2010.2640_V05.nc,10.98,-82.76,0.30,2020,7,8,0,22,0
polPhs_PAZ1.2020.190.19.06.G20_2010.2640_V05.nc,-49.81,-18.51,0.31,2020,7,8,19,6,0
polPhs_PAZ1.2020.190.13.04.G25_2010.2640_V05.nc,19.05,80.44,0.27,2020,7,8,13,3,56
polPhs_PAZ1.2020.190.12.22.G11_2010.2640_V05.nc,-42.07,-88.24,0.82,2020,7,8,12,22,25
polPhs_PAZ1.2020.190.02.23.G32_2010.2640_V05.nc,73.22,70.39,0.13,2020,7,8,2,23,36
polPhs_PAZ1.2020.190.21.11.G15_2010.2640_V05.nc,63.69,-101.45,1.39,2020,7,8,21,11,40
polPhs_PAZ1.2020.190.12.06.G13_2010.2640_V05.nc,14.17,-105.74,2.41,2020,7,8,12,6,58
polPhs_PAZ1.2020.190.12.55.G02_2010.2640_V05.nc,-11.46,89.39,0.12,2020,7,8,12,55,26
polPhs_PAZ1.2020.190.11.58.G15_2010.2640_V05.nc,50.41,-96.18,2.31,2020,7,8,11,58,27
polPhs_PAZ1.2020.190.18.23.G06_2010.2640_V05.nc,29.16,-172.67,1.07,2020,7,8,18,23,6
polPhs_PAZ1.2020.190.03.21.G29_2010.2640_V05.nc,-30.60,-122.59,3.50,2020,7,8,3,21,13
polPhs_PAZ1.2020.190.13.01.G12_2010.2640_V05.nc,16.15,89.40,0.11,2020,7,8,13,1,18
polPhs_PAZ1.2020.190.03.17.G05_2010.2640_V05.nc,-48.74,-129.13,0.34,2020,7,8,3,17,34
polPhs_PAZ1.2020.190.01.50.G04_2010.2640_V05.nc,-14.05,-131.82,0.13,2020,7,8,1,50,8
polPhs_PAZ1.2020.190.13.30.G21_2010.2640_V05.nc,65.35,-102.17,0.18,2020,7,8,13,29,57
polPhs_PAZ1.2020.191.14.45.G08_2010.2640_V05.nc,62.60,-87.43,0.90,2020,7,9,14,45,43
polPhs_PAZ1.2020.191.18.52.G27_2010.2640_V05.nc,-31.65,6.39,0.24,2020,7,9,18,52,6
polPhs_PAZ1.2020.191.15.07.G28_2010.2640_V05.nc,-16.65,-126.08,2.39,2020,7,9,15,7,34
polPhs_PAZ1.2020.191.20.36.G24_2010.2640_V05.nc,5.57,-56.30,2.02,2020,7,9,20,36,27
polPhs_PAZ1.2020.191.11.53.G27_2010.2640_V05.nc,3.54,-77.72,0.78,2020,7,9,11,53,13
polPhs_PAZ1.2020.191.05.06.G09_2010.2640_V05.nc,63.50,146.10,0.68,2020,7,9,5,5,47
polPhs_PAZ1.2020.191.19.20.G17_2010.2640_V05.nc,67.52,-55.43,1.78,2020,7,9,19,20,30
polPhs_PAZ1.2020.191.04.59.G08_2010.2640_V05.nc,42.89,-172.41,0.30,2020,7,9,4,59,37
polPhs_PAZ1.2020.191.07.53.G11_2010.2640_V05.nc,-12.75,164.74,0.57,2020,7,9,7,53,28
polPhs_PAZ1.2020.191.07.19.G26_2010.2640_V05.nc,-35.79,-45.56,0.38,2020,7,9,7,19,17
polPhs_PAZ1.2020.191.08.03.G28_2010.2640_V05.nc,18.94,147.79,0.33,2020,7,9,8,2,50
polPhs_PAZ1.2020.192.00.40.G11_2010.2640_V05.nc,-29.94,88.34,1.33,2020,7,10,0,40,37
polPhs_PAZ1.2020.192.13.08.G08_2010.2640_V05.nc,12.83,-93.43,0.94,2020,7,10,13,7,53
polPhs_PAZ1.2020.192.01.25.G25_2010.2640_V05.nc,20.51,-100.38,4.80,2020,7,10,1,25,10
polPhs_PAZ1.2020.192.10.56.G12_2010.2640_V05.nc,22.11,98.48,0.15,2020,7,10,10,56,10
polPhs_PAZ1.2020.192.14.59.G19_2010.2640_V05.nc,-43.12,-140.48,2.41,2020,7,10,14,58,54
polPhs_PAZ1.2020.192.13.19.G28_2010.2640_V05.nc,-24.09,-119.87,0.19,2020,7,10,13,18,59
polPhs_PAZ1.2020.192.14.49.G24_2010.2640_V05.nc,-12.35,-149.13,0.38,2020,7,10,14,49,46
polPhs_PAZ1.2020.192.13.29.G17_2010.2640_V05.nc,-61.12,-135.81,0.21,2020,7,10,13,29,19
polPhs_PAZ1.2020.192.09.07.G01_2010.2640_V05.nc,-27.53,146.24,1.78,2020,7,10,9,7,23
polPhs_PAZ1.2020.192.13.24.G30_2010.2640_V05.nc,-45.75,-114.12,1.86,2020,7,10,13,24,23
polPhs_PAZ1.2020.192.06.15.G11_2010.2640_V05.nc,39.15,-176.74,0.17,2020,7,10,6,15,17
polPhs_PAZ1.2020.192.22.21.G29_2010.2640_V05.nc,65.84,161.82,1.28,2020,7,10,22,22,2
polPhs_PAZ1.2020.192.09.20.G17_2010.2640_V05.nc,18.32,133.93,5.21,2020,7,10,9,20,1
polPhs_PAZ1.2020.192.02.24.G19_2010.2640_V05.nc,-57.98,36.87,2.27,2020,7,10,2,24,37
polPhs_PAZ1.2020.192.19.41.G31_2010.2640_V05.nc,-35.62,146.86,0.14,2020,7,10,19,41,27
polPhs_PAZ1.2020.192.22.23.G13_2010.2640_V05.nc,67.87,116.55,2.07,2020,7,10,22,23,34
polPhs_PAZ1.2020.193.07.22.G11_2010.2640_V05.nc,1.51,170.65,0.29,2020,7,11,7,22,50
polPhs_PAZ1.2020.193.17.36.G06_2010.2640_V05.nc,8.88,-161.23,3.65,2020,7,11,17,36,9
polPhs_PAZ1.2020.193.00.28.G07_2010.2640_V05.nc,-45.77,79.38,0.35,2020,7,11,0,28,30
polPhs_PAZ1.2020.193.02.54.G31_2010.2640_V05.nc,60.25,-128.13,0.74,2020,7,11,2,53,45
polPhs_PAZ1.2020.193.03.03.G08_2010.2640_V05.nc,70.57,114.79,0.67,2020,7,11,3,3,43
polPhs_PAZ1.2020.193.05.33.G15_2010.2640_V05.nc,-57.49,-174.95,0.18,2020,7,11,5,33,5
polPhs_PAZ1.2020.193.08.39.G08_2010.2640_V05.nc,-61.34,-176.44,0.46,2020,7,11,8,39,21
polPhs_PAZ1.2020.194.11.40.G19_2010.2640_V05.nc,-33.25,114.12,0.73,2020,7,12,11,40,35
polPhs_PAZ1.2020.194.15.29.G11_2010.2640_V05.nc,68.29,-110.18,0.15,2020,7,12,15,28,54
polPhs_PAZ1.2020.194.21.10.G01_2010.2640_V05.nc,-32.54,-34.59,2.39,2020,7,12,21,10,36
polPhs_PAZ1.2020.194.14.17.G28_2010.2640_V05.nc,-18.45,-120.89,0.28,2020,7,12,14,17,25
polPhs_PAZ1.2020.194.11.01.G21_2010.2640_V05.nc,0.60,-62.83,0.37,2020,7,12,11,1,41
polPhs_PAZ1.2020.194.11.35.G17_2010.2640_V05.nc,-52.20,126.93,1.12,2020,7,12,11,34,52
polPhs_PAZ1.2020.194.07.27.G19_2010.2640_V05.nc,72.80,99.70,0.23,2020,7,12,7,27,10
polPhs_PAZ1.2020.194.08.44.G28_2010.2640_V05.nc,17.51,147.62,0.25,2020,7,12,8,44,31
polPhs_PAZ1.2020.194.11.37.G22_2010.2640_V05.nc,-45.40,81.10,0.14,2020,7,12,11,37,17
polPhs_PAZ1.2020.194.14.27.G15_2010.2640_V05.nc,-55.75,-172.75,0.37,2020,7,12,14,27,41
polPhs_PAZ1.2020.194.07.07.G11_2010.2640_V05.nc,8.48,173.62,0.34,2020,7,12,7,7,20
polPhs_PAZ1.2020.194.17.27.G12_2010.2640_V05.nc,-18.71,-170.76,0.27,2020,7,12,17,27,23
polPhs_PAZ1.2020.194.00.51.G25_2010.2640_V05.nc,20.38,-96.94,0.23,2020,7,12,0,51,26
polPhs_PAZ1.2020.194.05.26.G21_2010.2640_V05.nc,-12.45,-158.60,2.01,2020,7,12,5,26,54
polPhs_PAZ1.2020.194.03.17.G19_2010.2640_V05.nc,-33.11,39.23,0.64,2020,7,12,3,17,39
polPhs_PAZ1.2020.195.03.58.G04_2010.2640_V05.nc,66.01,157.98,0.12,2020,7,13,3,57,58
polPhs_PAZ1.2020.195.02.55.G28_2010.2640_V05.nc,-18.74,56.69,0.15,2020,7,13,2,55,15
polPhs_PAZ1.2020.195.20.47.G32_2010.2640_V05.nc,-56.25,-44.33,2.13,2020,7,13,20,47,37
polPhs_PAZ1.2020.195.07.07.G17_2010.2640_V05.nc,67.03,124.82,0.79,2020,7,13,7,7,34
polPhs_PAZ1.2020.195.21.11.G19_2010.2640_V05.nc,32.25,-49.21,0.33,2020,7,13,21,10,59
polPhs_PAZ1.2020.195.07.47.G31_2010.2640_V05.nc,-40.62,-33.39,0.86,2020,7,13,7,46,57
polPhs_PAZ1.2020.195.18.22.G19_2010.2640_V05.nc,59.08,-148.73,0.27,2020,7,13,18,22,20
polPhs_PAZ1.2020.195.18.48.G29_2010.2640_V05.nc,-31.41,166.19,0.65,2020,7,13,18,48,33
polPhs_PAZ1.2020.195.08.14.G11_2010.2640_V05.nc,-30.66,162.44,0.78,2020,7,13,8,14,32
polPhs_PAZ1.2020.195.04.10.G01_2010.2640_V05.nc,60.37,38.11,0.20,2020,7,13,4,10,36
polPhs_PAZ1.2020.195.07.43.G26_2010.2640_V05.nc,-26.17,-40.97,0.40,2020,7,13,7,43,6
polPhs_PAZ1.2020.195.07.11.G19_2010.2640_V05.nc,73.86,81.06,0.92,2020,7,13,7,11,34
polPhs_PAZ1.2020.195.12.03.G18_2010.2640_V05.nc,68.60,-82.13,0.15,2020,7,13,12,2,48
polPhs_PAZ1.2020.195.17.40.G20_2010.2640_V05.nc,-43.43,21.34,0.28,2020,7,13,17,40,43
polPhs_PAZ1.2020.195.02.16.G18_2010.2640_V05.nc,53.05,-109.11,0.39,2020,7,13,2,16,44
polPhs_PAZ1.2020.195.09.25.G21_2010.2640_V05.nc,-56.85,-37.59,0.34,2020,7,13,9,24,49
polPhs_PAZ1.2020.195.21.46.G18_2010.2640_V05.nc,6.82,136.30,2.27,2020,7,13,21,46,38
polPhs_PAZ1.2020.195.11.19.G17_2010.2640_V05.nc,-45.27,126.11,0.29,2020,7,13,11,19,44
polPhs_PAZ1.2020.196.16.00.G07_2010.2640_V05.nc,5.11,13.43,2.36,2020,7,14,16,1,11
polPhs_PAZ1.2020.196.00.38.G18_2010.2640_V05.nc,82.00,75.26,0.28,2020,7,14,0,37,47
polPhs_PAZ1.2020.196.16.50.G06_2010.2640_V05.nc,-14.08,-150.48,3.23,2020,7,14,16,50,9
polPhs_PAZ1.2020.196.23.22.G11_2010.2640_V05.nc,-58.25,98.87,0.45,2020,7,14,23,22,42
polPhs_PAZ1.2020.196.05.58.G29_2010.2640_V05.nc,-50.64,-13.34,0.44,2020,7,14,5,58,11
polPhs_PAZ1.2020.196.22.04.G01_2010.2640_V05.nc,-58.70,-49.31,0.30,2020,7,14,22,4,43
polPhs_PAZ1.2020.196.11.51.G15_2010.2640_V05.nc,44.73,-95.80,0.98,2020,7,14,11,51,8
polPhs_PAZ1.2020.196.13.35.G11_2010.2640_V05.nc,9.11,-101.15,0.31,2020,7,14,13,34,44
polPhs_PAZ1.2020.196.14.46.G21_2010.2640_V05.nc,78.96,64.46,0.33,2020,7,14,14,46,13
polPhs_PAZ1.2020.196.22.28.G25_2010.2640_V05.nc,32.73,-91.32,0.35,2020,7,14,22,28,20
polPhs_PAZ1.2020.196.06.52.G17_2010.2640_V05.nc,70.45,113.66,0.12,2020,7,14,6,51,57
polPhs_PAZ1.2020.196.01.53.G26_2010.2640_V05.nc,24.64,-130.87,1.19,2020,7,14,1,53,30
polPhs_PAZ1.2020.196.00.23.G29_2010.2640_V05.nc,40.78,-102.44,1.54,2020,7,14,0,23,8
polPhs_PAZ1.2020.196.03.34.G27_2010.2640_V05.nc,46.40,-155.69,1.53,2020,7,14,3,34,29
polPhs_PAZ1.2020.196.21.31.G18_2010.2640_V05.nc,-0.55,139.75,0.12,2020,7,14,21,31,21
polPhs_PAZ1.2020.196.08.16.G17_2010.2640_V05.nc,38.28,140.22,3.36,2020,7,14,8,16,38
polPhs_PAZ1.2020.196.04.03.G32_2010.2640_V05.nc,14.32,14.53,0.28,2020,7,14,4,3,54
polPhs_PAZ1.2020.196.02.01.G18_2010.2640_V05.nc,59.82,-104.39,0.32,2020,7,14,2,1,24
polPhs_PAZ1.2020.196.08.05.G01_2010.2640_V05.nc,0.44,161.03,0.13,2020,7,14,8,5,16
polPhs_PAZ1.2020.196.18.53.G24_2010.2640_V05.nc,-54.01,-33.29,0.27,2020,7,14,18,53,15
polPhs_PAZ1.2020.197.11.34.G20_2010.2640_V05.nc,42.17,-66.75,0.16,2020,7,15,11,34,20
polPhs_PAZ1.2020.197.11.39.G21_2010.2640_V05.nc,23.97,-71.32,0.43,2020,7,15,11,38,58
polPhs_PAZ1.2020.197.01.46.G18_2010.2640_V05.nc,66.02,-99.46,1.00,2020,7,15,1,46,7
polPhs_PAZ1.2020.197.00.19.G24_2010.2640_V05.nc,78.43,43.69,0.81,2020,7,15,0,19,42
polPhs_PAZ1.2020.197.10.24.G08_2010.2640_V05.nc,-46.36,-79.05,0.33,2020,7,15,10,24,8
polPhs_PAZ1.2020.197.19.42.G29_2010.2640_V05.nc,-7.40,161.65,1.97,2020,7,15,19,41,54
polPhs_PAZ1.2020.197.18.54.G11_2010.2640_V05.nc,9.67,-3.69,0.47,2020,7,15,18,54,48
polPhs_PAZ1.2020.197.08.20.G02_2010.2640_V05.nc,61.02,-20.35,0.15,2020,7,15,8,20,27
polPhs_PAZ1.2020.197.11.15.G24_2010.2640_V05.nc,65.56,102.37,0.28,2020,7,15,11,15,40
polPhs_PAZ1.2020.198.15.45.G04_2010.2640_V05.nc,66.37,-24.41,0.46,2020,7,16,15,45,9
polPhs_PAZ1.2020.198.04.33.G08_2010.2640_V05.nc,42.32,-168.55,0.23,2020,7,16,4,33,36
polPhs_PAZ1.2020.198.11.39.G07_2010.2640_V05.nc,-37.57,-94.62,0.23,2020,7,16,11,39,11
polPhs_PAZ1.2020.198.08.04.G02_2010.2640_V05.nc,55.79,-16.06,0.59,2020,7,16,8,4,23
polPhs_PAZ1.2020.198.07.48.G13_2010.2640_V05.nc,58.45,112.45,3.20,2020,7,16,7,47,43
polPhs_PAZ1.2020.198.11.13.G15_2010.2640_V05.nc,57.70,-78.06,0.18,2020,7,16,11,13,42
polPhs_PAZ1.2020.198.08.53.G32_2010.2640_V05.nc,-50.02,131.35,0.45,2020,7,16,8,53,40
polPhs_PAZ1.2020.198.05.59.G08_2010.2640_V05.nc,10.84,-173.69,0.21,2020,7,16,5,59,29
polPhs_PAZ1.2020.198.07.23.G08_2010.2640_V05.nc,-26.58,178.32,0.19,2020,7,16,7,23,10
polPhs_PAZ1.2020.199.21.58.G13_2010.2640_V05.nc,67.06,127.42,0.70,2020,7,17,21,58,17
polPhs_PAZ1.2020.199.16.59.G11_2010.2640_V05.nc,60.25,11.31,1.12,2020,7,17,16,59,42
polPhs_PAZ1.2020.199.01.54.G17_2010.2640_V05.nc,-41.70,52.79,0.47,2020,7,17,1,54,6
